MW,LogP,TPSA,HBD,HBA,RotBonds,AromaticRings,HeavyAtoms
419.5290000000003,3.377100000000002,83.13999999999999,2,5,6,3,31
435.5280000000003,2.613500000000001,92.36999999999999,2,6,6,3,32
366.4210000000001,2.2736,100.13,3,5,5,3,27
419.5290000000003,3.377100000000002,83.13999999999999,2,5,6,3,31
434.54400000000027,2.1865000000000006,95.16999999999999,3,6,6,3,32
435.5280000000003,2.613500000000001,92.36999999999999,2,6,6,3,32
366.4210000000001,2.2736,100.13,3,5,5,3,27
370.47200000000004,4.275300000000003,57.260000000000005,2,3,7,2,27
422.9600000000002,4.220400000000003,48.470000000000006,1,4,7,3,30
457.4050000000002,4.873800000000004,48.470000000000006,1,4,7,3,31
388.51500000000016,3.567000000000002,48.470000000000006,1,4,7,3,29
368.2600000000001,4.074700000000003,58.56,2,3,8,2,24
400.48200000000014,3.2166000000000015,66.71000000000001,1,4,5,4,30
520.6550000000002,4.715900000000004,107.61000000000001,3,5,10,3,37
522.5840000000002,6.0697000000000045,104.10000000000001,4,5,9,5,39
363.24800000000005,4.101700000000003,69.81,3,3,6,3,24
377.4920000000003,3.3907000000000025,73.05,3,4,8,3,28
363.3430000000001,3.208700000000001,82.7,3,4,6,3,26
637.6890000000002,3.5763000000000016,181.20999999999998,7,8,14,5,47
417.42200000000025,4.131200000000003,45.230000000000004,1,3,5,1,29
383.41400000000027,2.7323000000000004,54.46000000000001,1,4,5,1,27
570.6120000000001,3.7874000000000025,94.89,2,6,8,3,41
428.5330000000002,3.626500000000002,77.49000000000001,3,5,6,3,30
419.4380000000003,4.221500000000003,45.230000000000004,1,3,5,1,29
371.40300000000025,2.575,54.46000000000001,1,4,5,1,26
385.4300000000003,2.8226000000000004,54.46000000000001,1,4,5,1,27
385.4300000000003,2.8226000000000004,54.46000000000001,1,4,5,1,27
397.44100000000026,2.9635000000000007,54.46000000000001,1,4,5,1,28
367.4400000000003,2.7414000000000005,54.46000000000001,1,4,6,1,26
401.4290000000003,2.702400000000001,63.69000000000001,1,5,6,1,28
432.4460000000001,2.262200000000001,64.68,2,4,5,2,31
462.5690000000003,3.6987000000000023,57.7,1,5,7,3,34
512.6070000000003,2.8874000000000013,91.84,1,6,7,3,36
430.9800000000002,3.942400000000003,66.49000000000001,2,5,8,2,30
460.0220000000002,3.238100000000002,69.73,2,6,10,2,32
429.54000000000025,2.3337000000000003,69.73,2,6,9,2,31
555.0500000000003,3.805500000000003,94.89,2,6,8,3,39
386.45500000000015,2.8265000000000002,66.71000000000001,1,4,4,4,29
534.6320000000004,3.542200000000002,94.89,2,6,8,3,39
617.4770000000004,6.216000000000005,100.63,2,6,9,3,40
400.48200000000014,3.2166000000000015,66.71000000000001,1,4,4,4,30
493.05100000000033,4.411500000000004,67.23,1,4,8,3,35
509.05000000000035,3.6479000000000026,76.46000000000001,1,5,8,3,36
355.4420000000001,1.6872999999999998,78.52000000000001,3,5,7,2,26
268.74399999999997,1.4020000000000006,41.57000000000001,1,3,4,1,18
404.44500000000016,2.7745000000000015,66.71000000000001,1,4,4,4,30
404.44500000000016,2.7745000000000015,66.71000000000001,1,4,4,4,30
558.5640000000003,6.559300000000004,104.10000000000001,4,5,8,5,41
381.3980000000001,3.477800000000001,78.00999999999999,3,3,5,2,27
516.7900000000002,4.357000000000002,117.62,3,6,8,3,32
333.3470000000001,1.7229999999999999,83.7,2,4,3,4,25
434.4390000000001,3.9711000000000025,76.13,1,4,6,3,30
435.23600000000005,1.7148999999999996,88.16,2,5,6,2,30
461.3930000000002,3.777700000000003,71.6,3,4,7,3,31
344.1540000000001,2.0728999999999997,104.46000000000001,3,5,5,2,22
445.44100000000014,3.939600000000003,84.34,2,5,9,3,32
415.41500000000013,4.447300000000004,64.11,1,4,8,3,30
482.40900000000016,4.443700000000003,86.23,1,6,10,3,34
456.5120000000001,4.462000000000004,50.160000000000004,1,3,7,3,33
509.0120000000003,5.268500000000005,52.57000000000001,2,3,7,2,35
508.3770000000003,3.608100000000001,94.66,3,5,7,3,34
609.532,2.8634000000000004,132.04,3,7,9,3,40
609.5320000000002,2.9097,140.82999999999998,4,7,10,3,40
613.5200000000002,1.7395999999999987,161.05999999999997,5,8,11,3,40
508.3770000000003,3.608100000000001,94.66,3,5,7,3,34
490.3870000000003,3.469000000000001,94.66,3,5,7,3,33
508.32400000000024,3.334600000000001,94.66,3,5,7,2,33
462.37700000000024,4.108800000000002,77.59,3,4,7,3,31
481.3020000000002,3.3694000000000006,90.48,3,5,7,2,31
453.3700000000003,3.2280000000000006,90.48,3,5,8,2,30
490.3870000000003,3.469000000000001,94.66,3,5,7,3,33
475.37600000000026,3.5707000000000013,87.58,2,6,7,3,32
491.3750000000003,2.864,107.54999999999998,3,6,7,3,33
463.36500000000024,3.503800000000001,90.47999999999999,3,5,7,3,31
479.36400000000026,3.0984000000000007,99.58999999999997,3,5,6,3,32
478.55900000000014,4.310800000000003,69.53,3,3,6,2,34
626.5880000000002,7.9732000000000065,49.410000000000004,1,2,10,3,44
357.36000000000007,3.2744000000000018,67.00999999999999,2,3,4,3,26
463.8990000000001,2.2809,97.41000000000001,1,7,4,2,31
472.3280000000002,3.5755000000000017,95.41000000000001,2,4,5,3,32
486.35500000000025,3.6658000000000017,95.41000000000001,2,4,5,3,33
474.34400000000016,3.4949000000000012,95.41000000000001,2,4,6,3,32
475.3320000000002,3.245300000000002,107.44000000000001,3,4,5,3,32
543.4200000000001,4.403100000000003,104.64,2,5,5,3,38
527.4250000000001,4.239900000000002,100.21000000000001,2,5,5,3,37
476.31600000000014,3.6723000000000017,104.64,2,5,5,3,32
401.84400000000016,4.595000000000003,46.92,1,2,4,3,28
478.55900000000014,4.310800000000003,69.53,3,3,6,2,34
626.5880000000002,7.9732000000000065,49.410000000000004,1,2,10,3,44
357.36000000000007,3.2744000000000018,67.00999999999999,2,3,4,3,26
327.42800000000005,3.415000000000002,67.00999999999999,2,3,7,2,24
526.3860000000001,6.036900000000004,57.5,2,3,6,3,35
525.3180000000003,6.879100000000006,35.580000000000005,1,2,5,2,31
450.3360000000002,3.900100000000002,62.300000000000004,1,3,6,3,29
439.4370000000002,4.156400000000002,62.300000000000004,1,3,6,3,32
355.4040000000002,3.475200000000002,35.580000000000005,1,2,4,1,25
462.177,5.324600000000002,74.25,3,3,4,2,29
462.177,5.324600000000002,74.25,3,3,4,2,29
453.46400000000017,4.242400000000003,62.300000000000004,1,3,7,3,33
479.9640000000004,2.8409000000000004,83.28,2,5,7,4,34
511.3750000000002,5.726300000000004,50.160000000000004,1,3,6,3,34
511.3750000000002,5.830300000000005,40.510000000000005,1,2,5,3,34
491.94100000000014,5.383500000000004,57.5,2,3,6,3,34
476.4050000000002,3.829600000000002,75.19,1,4,6,3,34
474.4180000000004,5.711400000000006,35.580000000000005,1,2,5,2,30
450.3520000000003,3.7611000000000034,55.81,2,3,6,2,28
405.9010000000003,3.652000000000003,55.81,2,3,6,2,28
452.9610000000003,5.254900000000005,48.470000000000006,1,3,6,3,32
453.9490000000003,4.649900000000004,61.36000000000001,1,4,6,3,32
324.31500000000005,2.3133000000000004,88.00000000000001,2,5,4,3,24
491.94100000000014,5.383500000000004,57.5,2,3,6,3,34
509.8900000000001,4.565000000000001,97.39,2,6,7,3,32
510.8780000000001,3.9600000000000017,110.28,2,7,7,3,32
473.4260000000002,4.175300000000003,71.53,1,4,7,3,34
473.4260000000002,4.175300000000003,71.53,1,4,7,3,34
440.36800000000017,4.196200000000003,58.64,1,3,5,2,31
468.42200000000025,4.9764000000000035,58.64,1,3,5,2,33
434.41400000000027,3.5775000000000023,67.87,1,4,5,2,31
491.41600000000017,4.585500000000003,71.53,1,4,7,3,35
462.46800000000036,4.215200000000003,67.87,1,4,7,2,33
471.43500000000023,3.8725000000000023,80.76,1,5,8,3,34
473.4260000000002,4.175300000000003,71.53,1,4,7,3,34
455.4360000000002,4.036200000000003,71.53,1,4,7,3,33
455.4360000000002,4.036200000000003,71.53,1,4,7,3,33
455.4360000000002,4.036200000000003,71.53,1,4,7,3,33
456.4240000000002,3.4312000000000014,84.42,1,5,7,3,33
474.4140000000002,3.5703000000000014,84.42,1,5,7,3,34
456.4240000000002,3.4312000000000014,84.42,1,5,7,3,33
434.41400000000027,3.5775000000000015,67.87,1,4,6,2,31
509.4060000000002,5.012500000000003,71.53,1,4,6,3,36
469.4630000000002,4.078700000000002,71.53,1,4,8,3,34
470.4510000000002,3.473700000000002,84.41999999999999,1,5,8,3,34
484.4780000000002,3.863800000000003,84.41999999999999,1,5,9,3,35
421.39400000000006,4.546200000000003,57.36,2,2,5,3,30
403.40400000000005,4.407100000000003,57.36,2,2,5,3,29
439.342,5.516400000000004,49.410000000000004,1,2,4,3,30
360.41300000000007,3.252200000000002,78.43,3,3,6,3,27
474.5020000000001,5.099000000000005,49.300000000000004,2,2,6,3,34
455.43600000000015,4.036200000000003,71.53,1,4,7,3,33
474.41400000000016,3.5703000000000014,84.42,1,5,7,3,34
456.4280000000004,5.572300000000006,35.580000000000005,1,2,5,2,29
479.4220000000003,5.224900000000004,48.470000000000006,1,3,6,3,31
480.4100000000003,4.619900000000004,61.36000000000001,1,4,6,3,31
421.80600000000004,4.6681000000000035,64.11,1,4,6,3,29
433.51100000000014,4.762100000000004,62.300000000000004,1,3,6,4,33
454.5300000000003,3.007100000000002,87.58,2,6,5,3,34
468.206,5.3861000000000026,74.25,3,4,4,2,28
468.206,5.3861000000000026,74.25,3,4,4,2,28
496.53700000000026,4.836200000000004,77.97999999999999,3,3,6,4,36
672.1220000000004,5.2568000000000055,113.50999999999999,1,6,6,3,44
432.45200000000017,3.920300000000003,86.23,1,7,9,3,30
414.8990000000001,3.762500000000002,78.09,2,5,3,3,27
356.2340000000001,3.3304000000000005,73.39,4,3,2,2,22
344.3670000000001,2.6022000000000007,75.27000000000001,2,3,4,3,24
391.324,3.9388000000000014,75.11,2,4,4,3,28
528.5490000000002,3.735800000000002,113.96000000000001,3,7,7,2,36
514.5220000000003,3.9491000000000023,113.96000000000001,3,7,6,2,35
407.55800000000016,3.595900000000002,64.6,3,4,9,2,30
401.5100000000001,3.712800000000003,55.81,2,4,6,3,30
325.41200000000003,2.1234,55.81,2,4,5,2,24
389.4590000000001,2.317,81.58999999999999,2,6,4,3,29
456.2150000000001,2.4753000000000007,87.89,3,5,6,3,25
456.2150000000001,2.4753,87.89,3,5,6,3,25
457.20300000000003,1.8702999999999992,100.78,3,6,6,3,25
512.4590000000003,3.975800000000003,78.95,1,5,6,2,33
546.9040000000001,5.0529000000000055,78.95,1,5,5,2,34
633.6640000000002,4.896200000000004,105.76,3,7,10,3,44
512.4590000000004,4.399500000000004,78.95,1,5,5,2,33
361.4450000000001,3.2631000000000014,58.370000000000005,1,4,4,3,27
437.46200000000016,3.8933000000000026,87.39,3,5,7,2,31
451.4890000000002,4.283400000000003,87.39,3,5,7,2,32
342.80100000000004,4.767800000000003,44.89,2,1,2,3,24
325.79900000000004,4.0237000000000025,57.78,2,2,2,3,23
417.3430000000001,3.486200000000002,90.41,1,6,4,3,30
490.6540000000005,6.808800000000008,32.34,1,2,6,1,35
311.3850000000001,2.5292000000000003,58.370000000000005,1,4,3,2,23
356.4260000000002,1.4883999999999993,70.84,1,6,3,2,26
459.4240000000002,3.310500000000002,93.57000000000001,2,6,6,3,33
503.4770000000003,3.3271000000000015,102.80000000000001,2,7,9,3,36
429.39800000000014,3.8182000000000027,73.34,1,5,5,3,31
459.4240000000002,3.310500000000002,93.57000000000001,2,6,6,3,33
414.3830000000001,4.380700000000003,60.45,1,4,4,3,30
429.39800000000014,3.8182000000000027,73.34,1,5,5,3,31
444.4130000000002,3.6033000000000017,86.23,1,6,6,3,32
389.4590000000001,3.5767000000000024,84.15,1,5,4,3,29
465.5160000000003,3.4768000000000017,71.53,1,4,3,1,33
441.9090000000001,5.373600000000005,46.92,1,2,5,3,31
411.4770000000004,3.2745000000000024,63.57000000000001,1,3,5,2,30
398.5070000000003,1.8599999999999999,87.58,2,6,4,1,29
511.62600000000026,3.2032000000000016,90.18,2,6,5,4,38
518.6430000000003,2.659700000000001,103.07,2,8,5,4,37
558.5360000000002,3.4333000000000027,113.25000000000001,2,7,7,3,40
508.5290000000002,2.798000000000002,113.25000000000001,2,7,7,3,37
522.5560000000002,3.188100000000002,113.25000000000001,2,7,7,3,38
536.5830000000002,3.5782000000000025,113.25000000000001,2,7,7,3,39
549.6220000000002,4.573300000000003,100.36000000000001,2,6,7,3,40
550.6100000000002,3.968300000000003,113.25000000000001,2,7,7,3,40
537.6110000000001,4.126700000000002,100.36000000000001,2,6,8,3,39
522.5960000000001,4.689200000000004,87.47000000000001,2,5,7,3,38
552.6220000000002,4.2226000000000035,107.7,3,6,8,3,40
540.5460000000002,3.1377000000000015,113.25000000000001,2,7,8,3,39
522.5560000000002,3.045600000000002,113.25000000000001,2,7,8,3,38
536.5830000000002,3.4357000000000024,113.25000000000001,2,7,8,3,39
528.5350000000002,2.9952000000000023,113.25000000000001,2,7,9,3,38
468.4640000000003,1.9232000000000011,122.04,3,7,6,3,34
401.51000000000016,4.192700000000003,67.15,2,3,5,3,30
485.5840000000003,3.236200000000001,97.82,4,5,4,3,36
530.0150000000001,6.515900000000005,84.22000000000001,2,3,6,3,37
401.51000000000016,4.192700000000003,67.15,2,3,5,3,30
438.59700000000026,4.390200000000004,61.61000000000001,1,6,6,3,31
502.00500000000005,6.176000000000005,67.15,2,3,5,3,35
350.46200000000005,3.249100000000001,61.36,3,3,3,2,26
490.6540000000005,6.808800000000008,32.34,1,2,6,1,35
403.36,3.6940000000000017,84.34,2,5,4,3,29
534.5380000000002,3.7471000000000023,91.4,2,4,4,3,39
486.4430000000002,4.151700000000003,70.23,3,3,7,2,33
406.46100000000007,2.4284999999999997,86.02000000000001,4,3,4,3,30
445.6930000000001,4.9932000000000025,76.88,1,4,3,4,29
502.5290000000002,4.023500000000001,112.03,4,6,6,5,37
354.4130000000001,4.436000000000003,59.81,1,3,4,4,27
369.4280000000001,4.371400000000003,71.84,2,3,4,4,28
407.47400000000016,3.313900000000001,81.51,1,5,3,3,30
377.44800000000004,3.7337000000000016,81.07000000000001,2,4,4,3,28
402.41400000000016,3.772400000000002,107.10000000000001,2,7,4,4,30
522.4290000000003,4.192300000000003,103.29,4,6,7,2,35
486.42100000000045,4.758600000000004,87.74000000000001,2,5,9,2,31
500.4480000000005,5.148700000000004,87.74000000000001,2,5,9,2,32
472.3940000000004,4.368500000000004,87.74000000000001,2,5,8,2,30
486.42100000000045,4.758600000000004,87.74000000000001,2,5,8,2,31
458.36700000000036,3.9784000000000024,87.74000000000001,2,5,7,2,29
472.3940000000004,4.368500000000004,87.74000000000001,2,5,7,2,30
454.9170000000001,6.659400000000004,76.14,2,4,5,5,33
483.59400000000034,4.555300000000003,79.38000000000001,2,8,7,4,33
569.6220000000002,3.5882000000000023,131.04000000000002,2,10,5,3,42
455.5090000000001,4.754000000000005,83.28999999999999,2,6,9,3,33
423.49200000000013,4.415900000000004,83.28999999999999,2,6,9,3,31
471.9640000000002,5.459400000000005,83.28999999999999,2,6,9,3,33
425.57700000000034,4.933400000000005,83.28999999999999,2,6,9,2,31
419.52900000000017,4.6669000000000045,83.28999999999999,2,6,9,3,31
437.5190000000002,4.8060000000000045,83.28999999999999,2,6,9,3,32
453.5180000000002,4.042400000000003,92.52,2,7,9,3,33
439.49100000000016,3.652300000000002,92.52,2,7,9,3,32
457.48100000000017,3.791400000000003,92.52,2,7,9,3,33
439.49100000000016,3.652300000000002,92.52,2,7,9,3,32
459.4720000000001,4.661100000000004,83.28999999999999,2,6,8,3,33
441.4820000000001,4.363900000000004,83.28999999999999,2,6,8,3,32
409.4650000000001,4.025800000000003,83.28999999999999,2,6,8,3,30
491.48900000000015,5.434700000000004,83.28999999999999,2,6,8,3,35
457.9370000000002,5.069300000000005,83.28999999999999,2,6,8,3,32
441.48200000000014,4.555000000000004,83.28999999999999,2,6,8,3,32
397.52300000000025,4.1532000000000036,83.28999999999999,2,6,8,2,29
411.5500000000003,4.543300000000004,83.28999999999999,2,6,8,2,30
425.57700000000034,4.933400000000005,83.28999999999999,2,6,8,2,31
441.48200000000014,4.555000000000004,83.28999999999999,2,6,8,3,32
423.49200000000013,4.415900000000003,83.28999999999999,2,6,8,3,31
423.49200000000013,4.415900000000003,83.28999999999999,2,6,8,3,31
405.5020000000001,4.276800000000003,83.28999999999999,2,6,8,3,30
439.9470000000001,4.930200000000005,83.28999999999999,2,6,8,3,31
423.49200000000013,4.415900000000004,83.28999999999999,2,6,8,3,31
441.48200000000014,4.555000000000004,83.28999999999999,2,6,8,3,32
437.5190000000002,4.8060000000000045,83.28999999999999,2,6,8,3,32
439.49100000000016,3.652300000000002,92.52,2,7,8,3,32
464.5450000000002,3.7100000000000026,86.52999999999999,2,7,8,3,34
425.4640000000001,3.2622000000000018,92.52,2,7,8,3,31
435.50300000000016,4.414300000000003,83.28999999999999,2,6,8,3,32
565.9870000000003,6.714200000000004,101.38000000000001,2,5,6,5,40
421.3830000000004,3.4730000000000016,38.82000000000001,1,3,4,1,26
444.9290000000004,4.382700000000003,38.82000000000001,1,3,4,1,30
417.39100000000013,4.561900000000004,84.15,1,5,3,3,30
410.4840000000004,3.729300000000003,38.82000000000001,1,3,4,1,29
439.4590000000002,4.101600000000002,79.37,1,4,3,2,30
485.5280000000005,4.470600000000004,87.74000000000001,2,5,9,2,33
499.5550000000005,4.860700000000004,87.74000000000001,2,5,9,2,34
471.50100000000043,4.080500000000003,87.74000000000001,2,5,8,2,32
485.5280000000005,4.470600000000004,87.74000000000001,2,5,8,2,33
457.4740000000004,3.690400000000002,87.74000000000001,2,5,7,2,31
471.50100000000043,4.080500000000003,87.74000000000001,2,5,7,2,32
424.85900000000015,4.638100000000003,67.43,2,3,5,3,30
443.54700000000014,3.371000000000002,83.36000000000001,3,4,6,3,33
444.53500000000014,2.766000000000001,96.25,3,5,6,3,33
417.5130000000001,2.8008000000000006,92.07,3,5,6,3,31
434.5650000000001,3.6033000000000017,87.14,3,6,6,3,31
444.92900000000037,4.382700000000003,38.82000000000001,1,3,4,1,30
426.3480000000003,2.1057000000000006,67.92,2,4,3,1,28
371.31200000000024,3.142500000000002,47.61000000000001,2,3,3,1,24
411.37700000000035,4.017300000000004,38.82000000000001,1,3,4,1,27
425.4040000000004,4.264900000000004,38.82000000000001,1,3,5,1,28
489.49100000000044,5.4877000000000065,38.82000000000001,1,3,7,2,33
475.4640000000004,5.097600000000005,38.82000000000001,1,3,6,2,32
461.43700000000035,5.055100000000006,38.82000000000001,1,3,5,2,31
413.34900000000033,3.0061000000000027,48.05000000000001,1,4,4,1,27
414.29200000000014,5.481900000000005,54.46000000000001,1,3,2,3,28
389.24200000000013,5.006400000000003,76.14,2,4,5,3,26
376.93200000000024,3.363900000000002,38.82000000000001,1,3,4,1,26
506.9560000000002,5.427900000000005,69.53,3,3,6,3,35
500.3460000000001,2.5799000000000003,118.29000000000002,2,8,7,4,34
501.3340000000002,1.9748999999999994,131.18,2,9,7,4,34
489.3190000000002,2.912300000000001,124.28,2,8,9,4,33
490.30700000000013,2.3073000000000006,137.17000000000002,2,9,9,4,33
519.9110000000003,3.415300000000002,96.32999999999998,2,5,7,3,36
394.9220000000003,3.503000000000002,38.82000000000001,1,3,4,1,27
388.4420000000002,4.671800000000004,51.22,1,3,5,3,29
480.40800000000013,5.704400000000004,62.22,2,3,5,3,34
444.42800000000017,5.459200000000004,62.22,2,3,5,3,32
446.40000000000015,4.305500000000003,71.45,2,4,5,3,32
379.3910000000002,3.6598000000000024,77.25000000000001,1,5,5,3,28
405.42900000000026,3.1557000000000013,73.22,1,4,5,3,30
594.4530000000001,6.858000000000004,87.97,2,5,5,5,41
518.3360000000001,2.7190000000000003,118.29000000000002,2,8,7,4,35
501.8810000000001,2.204699999999999,118.29000000000002,2,8,7,4,35
483.8910000000001,2.065599999999999,118.29000000000002,2,8,7,4,34
484.87900000000013,1.4605999999999988,131.18,2,9,7,4,34
507.3090000000001,3.051400000000001,124.28,2,8,9,4,34
490.85400000000004,2.5371000000000006,124.28,2,8,9,4,34
472.86400000000003,2.3979999999999997,124.28,2,8,9,4,33
514.5480000000002,4.736500000000004,74.77000000000001,1,5,4,2,37
500.56500000000017,5.096300000000006,57.7,1,5,5,2,36
462.3120000000001,3.748500000000001,90.12,3,5,5,3,31
487.9840000000002,3.5389000000000017,103.29,4,6,7,2,34
471.5290000000002,3.0246000000000013,103.29,4,6,7,2,34
467.8350000000002,3.602000000000002,103.36999999999999,3,6,6,3,32
449.8450000000002,3.462900000000001,103.36999999999999,3,6,6,3,31
461.8560000000002,3.5298000000000016,100.47,2,7,6,3,32
477.8550000000002,2.5006000000000004,120.7,3,8,6,3,33
472.4670000000003,4.769100000000004,76.58000000000001,1,6,8,3,34
359.307,4.294500000000003,64.11,1,4,4,3,26
380.3660000000002,3.6697000000000024,50.8,1,4,5,2,27
433.39000000000016,3.193600000000001,103.37,3,6,5,3,31
445.4010000000002,3.2605000000000013,100.47,2,7,5,3,32
445.4010000000002,3.2605000000000013,100.47,2,7,5,3,32
433.39000000000016,3.4838000000000005,109.26,3,7,8,3,31
360.295,3.6895000000000024,77.0,1,5,4,3,26
625.467,6.576200000000005,110.09,2,7,7,5,43
598.0210000000003,7.530100000000006,93.45,2,4,8,4,42
549.0920000000002,7.164700000000006,75.71000000000001,1,4,11,4,38
473.9350000000002,6.846000000000005,54.46,1,3,4,4,34
499.5200000000003,3.980000000000002,123.69000000000001,2,7,8,3,35
480.5420000000003,4.4459000000000035,110.80000000000001,2,6,8,3,34
481.5300000000003,3.840900000000002,123.69000000000001,2,7,8,3,34
461.4690000000002,3.9738000000000033,91.24000000000001,2,7,5,3,32
352.221,3.3016000000000014,63.25,2,4,3,2,23
351.328,3.013600000000001,63.25,2,4,3,2,25
317.776,2.648200000000001,63.25,2,4,3,2,22
317.776,2.648200000000001,63.25,2,4,3,2,22
381.35400000000004,2.935900000000001,72.48,2,5,5,2,27
348.406,2.7855000000000008,68.18,2,4,4,3,26
317.77599999999995,2.648200000000001,63.25,2,4,3,2,22
365.458,3.7233000000000027,63.25,2,5,4,3,26
352.221,3.3016000000000014,63.25,2,4,3,2,23
317.77599999999995,2.648200000000001,63.25,2,4,3,2,22
349.39000000000004,3.254800000000002,76.39,2,5,4,3,26
365.458,3.723300000000002,63.25,2,5,4,3,26
427.7410000000001,4.570900000000002,78.16000000000001,1,4,4,3,29
382.2500000000001,5.7890000000000015,57.78,2,2,3,4,26
410.4840000000003,3.729300000000003,38.82000000000001,1,3,4,1,29
471.5010000000004,4.080500000000003,87.74000000000001,2,5,8,2,32
453.42400000000026,4.968300000000004,81.07000000000001,2,5,3,4,33
439.3970000000002,4.925800000000003,81.07000000000001,2,5,3,4,32
485.4120000000001,6.683100000000006,64.11,1,4,6,4,35
376.93200000000024,3.363900000000002,38.82000000000001,1,3,4,1,26
379.8470000000001,4.828500000000004,54.46000000000001,1,3,2,3,27
456.29000000000013,6.110500000000004,44.7,1,2,3,3,29
476.6870000000004,3.437000000000002,81.75,2,5,11,1,33
526.6560000000002,4.927300000000005,55.89000000000001,1,4,8,3,39
453.56400000000036,4.214900000000004,87.74000000000001,2,5,8,3,32
442.40100000000035,5.894600000000006,35.580000000000005,1,2,4,2,28
438.30000000000007,5.9714000000000045,44.7,1,2,3,3,28
417.53100000000035,3.451800000000002,87.74000000000001,2,5,9,2,29
431.5580000000004,3.8419000000000025,87.74000000000001,2,5,9,2,30
417.53100000000035,3.451800000000002,87.74000000000001,2,5,8,2,29
389.47700000000026,2.6716000000000006,87.74000000000001,2,5,7,2,27
403.5040000000003,3.061700000000002,87.74000000000001,2,5,7,2,28
362.82000000000005,5.527300000000003,69.81,3,2,3,4,26
355.3880000000001,3.974300000000002,56.92,3,2,3,3,26
378.4970000000001,4.798200000000004,50.36,2,4,5,3,27
378.4970000000002,4.798200000000004,50.36,2,4,5,3,27
314.348,3.648600000000002,59.290000000000006,1,3,3,4,24
469.5740000000001,3.6635000000000018,87.45,2,7,5,5,34
485.5280000000004,4.470600000000005,87.74000000000001,2,5,8,2,33
483.8910000000001,2.0656,118.29000000000002,2,8,7,4,34
465.90100000000007,1.9264999999999997,118.29000000000002,2,8,7,4,33
340.3330000000001,3.2158000000000015,59.81,1,3,4,3,25
497.38600000000025,4.124900000000003,93.84,2,5,5,4,34
390.4430000000001,3.1445000000000016,76.58000000000001,1,6,6,3,29
269.63800000000003,2.6605000000000008,54.88,1,3,2,2,18
463.30000000000007,3.1435000000000013,103.00999999999999,3,6,5,3,31
459.45600000000024,5.121700000000003,80.24,1,5,4,4,34
358.4010000000002,3.7444000000000015,83.97999999999999,2,4,5,3,27
417.87800000000004,3.3598000000000017,97.28,3,5,5,3,28
414.46900000000005,3.747200000000002,105.04,2,5,5,4,31
316.769,3.5622000000000025,59.06,1,4,2,3,21
425.5140000000002,1.9751999999999998,96.67,1,6,5,3,30
438.9620000000002,3.1712000000000016,91.72999999999999,1,7,6,2,28
404.5170000000001,2.517800000000001,91.72999999999999,1,7,6,2,27
456.4740000000003,5.328900000000003,89.13000000000001,2,6,8,4,32
405.5050000000001,1.9128,104.62,1,8,6,2,27
379.12600000000015,3.252600000000001,124.30000000000003,1,7,4,3,23
471.15900000000016,6.434900000000003,66.4,2,3,4,3,26
393.7980000000001,5.297200000000003,66.4,2,3,4,3,26
398.4140000000001,4.854200000000004,87.74,2,4,5,4,30
542.7240000000004,5.342200000000006,69.14000000000001,1,6,11,3,40
477.43200000000024,5.374500000000006,53.010000000000005,1,4,7,2,32
463.4050000000003,5.126900000000005,53.010000000000005,1,4,6,2,31
477.43200000000024,5.374500000000006,53.010000000000005,1,4,7,2,32
479.4040000000002,4.363300000000003,62.239999999999995,1,5,7,2,32
419.8720000000001,4.617000000000003,103.78999999999999,3,5,6,4,30
420.8560000000001,4.583900000000003,100.99000000000001,2,5,6,4,30
434.88300000000015,4.974000000000004,100.99000000000001,2,5,6,4,31
436.85500000000013,3.820300000000003,110.22000000000001,2,6,6,4,31
393.50200000000024,4.512500000000005,40.54,1,2,2,2,29
373.49600000000015,4.340500000000004,40.54,1,2,2,2,28
419.8720000000001,4.615400000000003,103.78999999999999,3,5,5,4,30
420.85600000000005,4.582300000000003,100.99000000000001,2,5,5,4,30
420.85600000000005,4.439800000000003,100.99000000000001,2,5,6,4,30
494.48500000000024,4.475700000000003,79.82000000000001,3,5,8,2,35
447.9260000000002,5.3956000000000035,103.78999999999999,3,5,5,4,32
460.4560000000002,4.493900000000004,91.34,2,5,3,3,33
447.9260000000001,5.3956000000000035,103.78999999999999,3,5,5,4,32
375.5120000000002,4.420400000000003,40.54,1,2,2,2,28
368.45800000000014,4.385200000000004,62.66,1,5,5,3,26
349.4300000000002,3.841700000000003,49.769999999999996,1,3,2,2,26
347.45800000000014,3.6402000000000028,40.54,1,2,2,2,26
415.4640000000001,5.346100000000004,53.68,1,3,6,4,31
450.5100000000001,5.348700000000004,53.43,1,4,6,4,32
470.40700000000015,4.593800000000003,105.49,1,7,6,4,34
366.24400000000014,4.0888000000000035,49.769999999999996,1,3,6,2,24
495.4570000000002,5.297400000000004,92.6,1,6,5,4,36
459.5940000000002,4.138400000000003,83.27999999999999,2,5,9,3,34
514.5480000000002,4.975700000000005,86.6,3,3,8,3,37
412.91700000000026,3.566900000000003,73.66,2,4,4,2,29
588.586,7.904500000000005,121.10999999999999,3,5,7,5,43
472.51100000000014,5.895200000000005,82.11,2,4,4,3,34
460.45600000000013,4.636400000000004,91.34,2,5,4,3,33
474.4830000000002,4.884000000000004,91.34,2,5,4,3,34
447.9260000000002,5.031400000000004,95.0,2,5,5,4,32
